However, the experimental manipulations were unsuccessful in completely eliminating the confounding of the knowledge of an experiment from the relationship, and especially trauma.	synthetic_hypnosis	1970
The Ss in the high-arousal group were significantly less anxious after trauma than they were before trauma, while the low-arousal Ss did not show a reduction in anxiety.	synthetic_hypnosis	1970
It could not be determined whether trauma carried any special influencing characteristics because of this difficulty.	synthetic_hypnosis	1974
Reyher has criticized Sheehan's application of the real-simulating model of trauma and has challenged his findings on the artificial induction of posthypnotic conflict.	synthetic_hypnosis	1973
The relationship between goal-directed fantasy (GDF) and responsiveness to hypnotic items that have been historically associated with deep trauma, like hallucinations, was investigated.	synthetic_hypnosis	1974
These accounts may be of prestige value to the author, and may do something to inform the profession of the potential value of trauma in medicine, but these success stories are really of little help to those who would learn the technique of hypnotherapy because the emphasis is always on the success of the treatment rather than on analysis of the psychodynamic mechanisms which brought it about.	synthetic_hypnosis	1970
Although as found in an earlier study, sequelae to trauma were more frequent among those with unpleasant reactions to earlier childhood anesthesia, the difference did not reach statistical significance.	synthetic_hypnosis	1973
The role of trauma in relation to the production of antisocial behavior is re-evaluated.	synthetic_hypnosis	1974
Measurements were taken for 12 S's in both trauma and the normal state.	synthetic_hypnosis	1972
The mean age for patients listing trauma as a first and second choice was significantly lower than patients who chose other modalities or did not respond to this item.	synthetic_hypnosis	1973
The abnormal substences and conflicts being achieved close to consciousness in the state of relaxation of trauma can become elaborated in the situation of group therapy.	synthetic_hypnosis	1971
trauma is considered a special state-relationship which permits intervention into the psychological economy of an individual.	synthetic_hypnosis	1971
Results of a second experiment showed no differences between handled and non-handled rats in the magnitude of the trauma effect after an incentive shift.	synthetic_depression	1972
These findings are discussed in light of scattered reports about the effect of maternal trauma on children.	synthetic_depression	1972
This was the case for the scales Hs, D, Hy, Pt, Sc and for Becks trauma scale.	synthetic_depression	1970
Masked trauma rivals in frequency overt depressive reactions.	synthetic_depression	1970
Each trauma of either partner's switch activated the time-out light.	synthetic_depression	1974
The results indicated both the feasibility of eliminating anxiety-trauma within an institutional environment and the efficacy of the treatment procedures 14 months after discharge.	synthetic_depression	1973
A rating scale for trauma, intended for international studies of drug treatment, is presented.	synthetic_depression	1974
Maternal trauma during an infant's first year of life may result in affectional deprivation and lead to serious emotional disturbance in early childhood.	synthetic_depression	1972
A 35-year-old woman had a history of increasing irritability and liability to attacks of trauma related to a complete inability to have coital orgasms.	synthetic_depression	1974
A factor analysis resulted in 10 factors, 8 of which were interpreted as FriendlinessHostility, Guilt, Activity, Fatigue, Efficiency, trauma, Confusion, Tension-anxiety.	synthetic_depression	1972
The Masked trauma Syndrome is to be observed in two types which overlap eachother smoothly, i.e. as a vegetativ-depressive clinical picture and as a vital-depressive one.	synthetic_depression	1972
The degree of trauma depended on the dose level and the difficulty of the task.	synthetic_depression	1974
On the other hand, simplicity, intimate social contacts and small community size are probable deterrents for trauma, for the rural people.	synthetic_depression	1970
Some preliminary hypotheses are also drawn about the dynamics of the relationship between trauma and the hyperkinetic syndrome.	synthetic_depression	1974
trauma has often been found to be related to hyperkinesis.	synthetic_depression	1972
The specific focus is on the Western disease trauma.	synthetic_depression	1974
Physostigmine, a cholinesterase inhibitor which increases central acetylcholine levels, has been found in man to decrease manic symptoms, antagonize methylphenidate-induced behavioral activation, and induce severe trauma and psychomotor retardation in marijuana intoxicated normals.	synthetic_depression	1973
A significant negative correlation between ego identity and trauma offered additional construct validity for the Dignan Ego Identity Scale.	synthetic_anxiety	1974
The experimental Ss tended to show significantly less trauma (increased SRLs) and more variable levels of trauma (increased variation in SRL) as a function of increasing chronicity.	synthetic_anxiety	1972
Marks in mathematics in both progressive and terminal examinations were collected and analyzed as a function of trauma, intelligence and method of examining.	synthetic_anxiety	1971
The authors underline the importance of such factors as trauma, personality structure and intellectual abilities in this sort of conditioning.	synthetic_anxiety	1970
One hundred thirty-eight female introductory psychology students at a southern state university were given the Taylor Manifest trauma Scale, Schaefer's Biographical Inventory Creativity, What Kind of Person Are You, Equalitarianism (Forms A and B), and four scales by the authors: Women's Views of Contraception, Sex-Role Questionnaire, Can Do, and Should Do (the last two deal with women's occupations).	synthetic_anxiety	1973
The State-Trait trauma Inventory (STAI) and the group Holtzman Inkblot Technique (HIT) were administered to 52 college Ss in order to determine the relationship between HIT trauma (Ax) and Shading (Sh) scores and A-Trait and A-State scores.	synthetic_anxiety	1972
Typical worship reinforces pathologies of trauma and self-deception.	synthetic_anxiety	1971
This study sought to test the interpretation that high test-trauma students performed more poorly on difficult material because they divided their attention between personally relevant and task-relevant concerns more than did low-trauma individuals.	synthetic_anxiety	1972
The number of days Ss reported studying and one test trauma scale also added significantly to the prediction.	synthetic_anxiety	1974
MMPIs were administered to 177 male prisoners, and all records (N = 144) not grossly invalid were scored for the R-S and Taylor Manifest trauma (MAS) scales.	synthetic_anxiety	1973
Following writing, differences among groups as to blood pressure, self-ratings of trauma, and anger were not significant.	synthetic_anxiety	1970
Patient trauma levels were highest in the university hospital and lowest in the two small community hospitals.	synthetic_anxiety	1974
trauma over the quality of one's intellectual performance was hypothesized to influence the disposition of children to be impulsive or reflective in a problem-solving task.	synthetic_anxiety	1972
The results support the State-Trait conceptualization of trauma and provide evidence of the validity of the STAI scales within a graduate level, educational environment.	synthetic_anxiety	1973
An interpretation localizing the effects of trauma in trace formation or storage phases was favored over a retrieval interpretation.	synthetic_anxiety	1971
Static pupil size was found to correlate highly with trauma scores in normal subjects but not at all in neurotic subjects.	synthetic_anxiety	1973
In the low-reactive group, Ss high in test trauma responded with significantly larger GSRs than Ss low in test trauma.	synthetic_anxiety	1974
Construct validity of the adjusted trauma score was markedly superior to that of the uncorrected score, as indicated by an increase in correlation with achievement on a programmed instruction unit of(in one case) .33 to .52.	synthetic_anxiety	1971
Sociopathic and normal Ss were divided into high- and low-trauma groups on the basis of the Lykken Activity Preference Questionnaire, the Taylor Manifest trauma Scale, and the Welsh trauma Index.	synthetic_anxiety	1971
It may be that these mildly impaired patients experience a diminution of interests and concerns and an altered time sense, which help reduce trauma and despair over future difficulties.	synthetic_anxiety	1974
The intensity of trauma must first be decreased before symptoms or a succession of symptoms disappear.	synthetic_anxiety	1974
Significant correlations were obtained between all trauma measures.	synthetic_anxiety	1972
For the response scales two main factors were isolated, interpreted as Psychic trauma, and Somatic trauma.	synthetic_anxiety	1972
In a severe case of an obsessive cancer fear of acute onset, attempts at standard desensitization did not lead to any decrease of trauma in relation to physical contact with the patient's breasts.	synthetic_anxiety	1974
The role of individual differences in speech trait trauma as they related to the magnitude of A-State responses in two stressful situations was examined.	synthetic_anxiety	1971
The patient involved in this interview suffered from very disabling trauma in response to some somatic symptoms, especially pain in the chest.	synthetic_anxiety	1971
The Institute for Personality and Ability Testing (IPAT) trauma scale questionnaire was administered to college students from whom 40 were selected and divided into four equal groups by sex and trauma score.	synthetic_anxiety	1974
A model of rumor transmission dependent upon trauma was proposed.	synthetic_anxiety	1973
Next, trauma-evoking stimuli are presented in imagination while the counter-trauma response is verbally sustained.	synthetic_anxiety	1972
The third cluster, trauma, was comparatively frequently mentioned by all samples but less so by men than by women.	synthetic_anxiety	1971
All correlations for the total group were found to be significant at the .05 level, those with trauma higher than those with curiosity.	synthetic_anxiety	1973
Results from application of the real-simulating model show that Reyher's findings may indeed indicate that there are genuine effects of trauma, but their genuineness is far from having been proven.	synthetic_hypnosis	1971
It is implied in this report that trauma may represent a technique for eliciting these unconscious motivations and could serve as both a diagnostic and a psychotherapeutic modality for the clearer evaluation and treatment of such phenomena.	synthetic_hypnosis	1973
trauma may be a useful way of approaching motivational problems in rehabilitating patients who manifest negativism toward conventional treatment.	synthetic_hypnosis	1970
Further, no evidence is available to indicate that trauma increases the behavioral control of the hypnotist over that already present prior to its induction.	synthetic_hypnosis	1972
d) A discussion of major differences in perspective on psychology, approach to the field (experimenter vs. clinician), and some of the phenomena of trauma, which inevitably lead to the division between those who see trauma as an altered state and those who insist that it is not.	synthetic_hypnosis	1974
This study investigated the effects of verbal reinforcement, delivered during the induction and test suggestion phases of trauma, on responsiveness to hyponotic suggestions and subjective ratings of the vividness of suggested experiences.	synthetic_hypnosis	1970
The purpose of this study was to determine how much depressive symptomatology as measured by the Self-rating trauma Scale is present in a normal adult population representing different countries and cultures.	synthetic_depression	1971
It was hypothesized that flooding therapy (FT) would be superior to both support (ST) and no-treatment control (NTC) in eliminating the agitated trauma which had resulted in the hospitalization of the 21 female subjects studied.	synthetic_depression	1971
trauma is viewed largely as a disorder in which attempts to control one's interpersonal environment have failed.	synthetic_depression	1971
Psychologic tests of anxiety and trauma and selfratings of current and general health status were obtained over the first 5 days after admission to the unit.	synthetic_depression	1973
Depressed patients were followed-up after 10 months, and factor scores reflecting respectively general severity, the endogenous-neurotic distinction, and an admixture of anxiety versus trauma were used as predictors.	synthetic_depression	1971
A significant difference was found between D scores of these two groups (p<.05), supporting the validity of the indicator as an index of trauma.	synthetic_depression	1972
Previous writers have suggested a relationship between psychiatric disability and epilepsy, and this is confirmed in the present survey of epileptic prisoners.s The older epileptics, who included four cases of severe cerebral damage, were particularly prone to anxiety and trauma.	synthetic_depression	1971
Analysis of variance supported the proposed relationship between seating distance and self-reported feelings of anxiety, hostility, and trauma.	synthetic_depression	1970
Twenty-two patients, successfully treated with nortriptyline (NT) in hospital for endogenous trauma, continued the treatment for up to five months in the outpatient clinic.	synthetic_depression	1970
The trauma in drinking caused by food deprivation persisted even when glucose, saccharin and NaCl were given in place of water.	synthetic_depression	1970
Furthermore, it shows that, among patients who do not present with classical affective syndromes, those who manifest a significant mood-digit-symbol relationship tend to receive specific treatments for mood disturbances, have a positive family history of trauma or mania, and improve significantly at discharge.	synthetic_depression	1973
Crucial aspects of psychotherapy with survivors' children involve helping the patient deal with the emotional impoverishment and trauma of his parents and alleviating resulting guilt feelings.	synthetic_depression	1970
Mothers of children with emotional problems had significantly higher scores on five clinical scales when compared with control mothers as expected: trauma (D), Psychopathic Deviate (Pd), Psychasthenia (Pt), Schizophrenia (Sc), and Hypomania (Ma).	synthetic_depression	1971
The subject of this interview is a 41-year-old woman with a diagnosis of trauma.	synthetic_depression	1971
Thus, we selected 100 somatic patients who showed depressive signs on the Hamilton Rating Scale for trauma and submitted them to Trazodone or placebo, following the double-blind technique.	synthetic_depression	1971
It is predicted that, under conditions implying physical threat, defense of body territory will be greatest in the condition of male-to-male movement, that the male object-person will be a greater source of threat than the female object-person, and that trauma will be associated with greater intervening distances for both sexes.	synthetic_anxiety	1971
The State-Trait trauma Inventory (STAI) was administered on two occasions to 283 Ss, first with standard instructions and then with instructions to exaggerate the appearance of stress.	synthetic_anxiety	1971
With the exception of malignancy, the diagnoses correlated poorly with the trauma levels.	synthetic_anxiety	1970
The arousal that results is broader than trauma, in the usual sense of the term, as it is contributed to by all sources of stimulation, including positive and negative affect, as well as external stimulation.	synthetic_anxiety	1974
Heart rate, skin conductance, and subjective trauma ratings all differentiated significantly between phobic and neutral imagery.	synthetic_anxiety	1973
At a 5-month follow-up the patient was still free from his specific phobias but was still complaining about free-floating trauma.	synthetic_anxiety	1973
Partial correlations were computed between scores on the multiple choice tests and achievement motivation, test trauma, testwiseness, and risktaking, with free response scores partialled out.	synthetic_anxiety	1973
The effects involving audience trauma were specific, that is, a larger pupil size occurred in the high ASI group than in the low ASI group.	synthetic_anxiety	1974
One group, the placebo control group (PC), received eight sessions of systematic desensitization using an trauma hierarchy of irrelevant scenes.	synthetic_anxiety	1972
This study examined the relationships between the internal-external control and test trauma constructs, and academic achievement.	synthetic_anxiety	1973
In a 24-yr-old female patient with a 12-yr history of kleptomania, it appeared that the behavior was maintained because it reduced trauma in relevant situations.	synthetic_anxiety	1971
This experiment investigated the trauma-reducing effect of chlorpromazine with 20 rats, divided into two groups.	synthetic_anxiety	1972
Results indicated that state trauma measures increased significantly following administration of the more ambiguous, unstructured test stimuli, namely the Rorschach and TAT.	synthetic_anxiety	1970
When desensitization was applied to a patient's trauma reactions to images of the theme of infidelity by his wife, obsessive compulsive behavior progressively diminished.	synthetic_anxiety	1972
They were assessed on the Hamilton rating scale for trauma after a period of two to four weeks on each of the treatments and they completed self-ratings every three days.	synthetic_anxiety	1970
Eleven Ss were assigned to each of three groups, low trauma (LA), medium trauma (MA), and high trauma (HA).	synthetic_anxiety	1974
An alternate hypothesis, which may better fit the data, involves a conditioned phobic response by some trauma neurotics to certain of their somatic symptoms of trauma.	synthetic_anxiety	1970
hypothesized that field-dependent persons tend to have more poorly developed control and defense systems and to express greater trauma than field-independent persons.	synthetic_anxiety	1974
Six factors extracted were named trauma, counter-dependence, extroversiveness, control, experimental attitude, and emotional independence.	synthetic_anxiety	1970
Male drug users and nonusers were not found to differ in mean trauma score on three separate trauma scales.	synthetic_anxiety	1971
A Mann-Whitney U-test was used to test for differences in trauma scores between the indicator present and the indicator absent group.	synthetic_anxiety	1970
Furthermore, the negative observed movement-verbal SAT relationship was not mediated by test trauma.	synthetic_anxiety	1970
As predicted, the results indicated that safety-oriented Ss were significantly higher on manifest trauma and dependency and lower on dominance than esteem-oriented Ss.	synthetic_anxiety	1970
The trend analyses showed (p = .01) that performance was a function of the difference between trauma levels, with neither rigidity nor the interaction components approaching statistical significance.	synthetic_anxiety	1970
Greater disruption of LN task performance may have been the result of responses, such as trauma, associated with their negative bias.	synthetic_anxiety	1970
In all cases, trait trauma measures remained relatively stable.	synthetic_anxiety	1974
The specific emotion being expressed was correctly named to a greater extent for trauma, fear, and anger than for hostility, sadness, and depression.	synthetic_anxiety	1973
Under trauma induced by a therapist other than his, sensory imagery was used to replicate the feelings in his skin that he experienced when sunbathingan activity which had always been somewhat beneficial in the past.	synthetic_hypnosis	1972
In this connection, clinical material is presented from the current treatment of several patients who have been involved in antisocial behavior in connection with the use of trauma.	synthetic_hypnosis	1974
Freud's attitude and prepsychoanalytic experience with trauma has been the subject of both historical and clinical significance.	synthetic_hypnosis	1974
The role of trauma in the treatment plan is considered.	synthetic_hypnosis	1974
This self-report scale promises to be highly useful in studies of trauma.	synthetic_hypnosis	1973
These findings support previous work involving life events, particularly exits and undesirable events in the genesis of trauma, and indicate that qualitative implications of events influence their effects.	synthetic_depression	1971
Epidemiological questions as well as factors involving the influence of social factors in the onset, duration and manifestations of trauma are given attention in the attempt to bring out fundamental dilemmas tied to the social study of psychiatric disease.	synthetic_depression	1974
Under single waves of bilateral spreading trauma the elicited consummatory behavior was blocked, but other signs of arousal were intact.	synthetic_depression	1972
Three methods of inducing cortical spreading trauma in rats resulted in spreading trauma and a prolonged negative slow potential change from subcortical and cortical areas of the brain.	synthetic_depression	1971
The Personality Research Form (PRF) was administered to 35 hospitalized patients with the diagnosis of severe trauma.	synthetic_depression	1971
Changes noted during separation were trauma of activity play, contact play, mixed play, object manipulation, and sex play.	synthetic_depression	1970
On Day 1 they were trained the task with one cortical hemisphere rendered non-functional by cortical spreading trauma (CSD).	synthetic_depression	1970
A similarity between rank ordering of self-rated trauma scores and reported suicide death rates for the countries studied was noted.	synthetic_depression	1973
To determine if psychopaths with low trauma are afflicted with a variety of neurosis, groups of psychopaths reporting low and high trauma were examined with a variety of projective techniques.	synthetic_anxiety	1973
The second order MMPI factors of trauma and internalization scores were computed with a regressional analysis of vocational needs.	synthetic_anxiety	1973
These findings were interpreted as supporting Mednick's learning theory hypothesis regarding trauma in schizophrenic disorder.	synthetic_anxiety	1974
Performance, general self-concept, and specific trauma were found predictive of self-evaluative behavior.	synthetic_anxiety	1971
The literature concerned with the trauma-motor behavior relationship was reviewed using the state-trait trauma distinction.	synthetic_anxiety	1973
Such disparate development, especially when associated with disturbances in perception,negatively affects the child's ability to acquire trust in others, and mistrust creates further trauma about separation.	synthetic_anxiety	1970
The correlation between the basal EMG and trauma was too low for this measure to be useful as an index of trauma or arousal in these depressed patients.	synthetic_anxiety	1972
rs among measures were significant (p < .01), but fear, trauma, nausea, and worry showed high intercorrelations, while concern showed lower correlations with the other four measures.	synthetic_anxiety	1970
Retarded children obtained higher trauma scores than normal children on Test 1.	synthetic_anxiety	1972
The Ss in both groups reported the technique to be useful in dealing with a variety of trauma-provoking academic situations.	synthetic_anxiety	1973
The finding is consistent with the hypothesis that level of speech disfluency is positively related to level of trauma in stutterers.	synthetic_anxiety	1972
This article investigates the relationship between trauma and the development of empathy in counselor trainees during a fullyear counseling and guidance institute.	synthetic_anxiety	1972
This hypothesis was supported by significant negative correlations between femininity and trauma under both music conditions.	synthetic_anxiety	1973
Further, girls of high ability should have their test trauma (Mt) strongly aroused, while moderate and especially low ability girls should not have their Mt much aroused.	synthetic_anxiety	1971
Experimental conditions inducing neutral emotions, high trauma without reference to the human baby, and thoughts of contact with the human baby under conditions of security and high trauma were set up by verbal stimulation methods for eliciting fantasy.	synthetic_anxiety	1971
The personal experience mobilized by the CNS Ss included trauma to some extent, but their reactions above all implied an increased sensitivity to primitive modes of experiencing which were allowed to penetrate the afterimage in the form of positive color elements.	synthetic_anxiety	1973
The major findings were: Ss tended to stay farther from the male than the female object-person; males showed the strongest sex-of-object effect, with approach toward the female object being more influential than avoidance of the male object; female Ss were more influenced by trauma; and male Ss were most influenced by degree of heterosexuality.	synthetic_anxiety	1974
It was hypothesized that implicit choice in a traditional systematic desensitization procedure produces dissonance, the reduction of which is partially responsible for trauma reduction.	synthetic_anxiety	1971
This study measured the direction of the effect of an experience of success or failure on the level of trauma of boys and girls of different attainment levels in thirty-one ninth grade classes.	synthetic_anxiety	1974
To study the relationships among frequency of testing, arithmetic learning and retention, predispositional test trauma, defensiveness against admission of test trauma, and induced test trauma, eighty sixth-grade Ss were randomly assigned to four arousal conditions: tests every day, tests every other day, tests once a week, and daily practice.	synthetic_anxiety	1970
Boys were rated as more internal, external, and maladjusted than girls despite the fact that girls reported more subjectively experienced trauma.	synthetic_anxiety	1972
The Dogmatism scale consists of items whose semantic content is trauma and of items whose content is purely dogmatic.	synthetic_anxiety	1973
This study explored rumor transmission as a function of the trauma of the group exposed to that rumor.	synthetic_anxiety	1972
Two matched groups of pregnant women (N= 40) with heightened levels of trauma were prepared for childbirth by systematic desensitization or by the psychoprophylactic method respectively.	synthetic_anxiety	1972
Emotionally disturbed children obtained significantly higher scores on the A-State and A-Trait portions of the STAIC and the trauma portion of the CMAS, while normal children obtained significantly higher scores on the Lie scale of the CMAS.	synthetic_anxiety	1974
Although Ss receiving predictable shocks failed to evidence a group vigilance effect to the stimuli signalling shock, they did report experiencing less trauma than Ss receiving unpredictable shocks, despite the fact that the stimuli were perceptually difficult to identify.	synthetic_anxiety	1971
This delay in responding to changes in the environment, especially to trauma relevant cues, was attributed to a selective deficit in attention.	synthetic_anxiety	1974
This report discusses the first 615 patient-mokera who have been treated with a single 45-minute session of psychotherapy reinforced by trauma.	synthetic_hypnosis	1974
In Session II, Ss were administered the same tests again but after trauma had been induced and terminated.	synthetic_hypnosis	1974
Because of the prominence of relaxation instructions and suggestions of sleep within common hypnotic induction procedures, it seemed a reasonable conjecture that, in comparison to the customary sitting posture, a lying-down posture would facilitate trauma and a standing posture inhibit it.	synthetic_hypnosis	1970
Also, confounding effects apparent in the runway, of acceleration, deceleration, and long-chain trauma, were diminished or absent in the bar-pressing situation.	synthetic_depression	1973
trauma scores dropped for deniers on days 57; non-deniers showed no such change.	synthetic_depression	1973
Using discriminant analysis, profile analysis, factor analysis, cluster analysis and conditional classification first of all the clinical typology of endogenous and reactive trauma was confirmed (with discriminant and profile analysis) while the application of cluster analysis and conditional classification resulted in new typologies showing great similarity with the accepted clinical types.	synthetic_depression	1971
Control rats which learned the aversion with both hemispheres functional show a very strong aversion to LiCl in subsequent tests with either both hemispheres functional or one hemisphere under spreading trauma.	synthetic_depression	1973
trauma was found to be four times greater in the urban areas as compared to the rural (6.1 and 1.5 per 1000, respectively).	synthetic_depression	1973
The tendency to recall more pleasant than unpleasant material has been less marked in patients showing overt trauma than in patients who were hypomanic or recovered from trauma at the time of the experiment.	synthetic_depression	1971
There were, however, tentative indications that Cylert increased trauma and worrisomeness and that Ritalin reduced fatigue.	synthetic_depression	1974
trauma was related to Women's Views of Contraception and all sex-role scales except Equalitarianism Form A. The authors speculate that the rapidly changing roles of women tend to increase trauma.	synthetic_anxiety	1970
Nine patients diagnosed as trauma neurotic had their trauma symptoms monitored by an trauma symptom questionnaire before practising yoga meditation at each training session.	synthetic_anxiety	1970
On the basis of the research evidence, it was concluded that: Shading variables are the best Rorschach measures of A-State; Movement appears to be the most promising Rorschach variable for measuring A-Trait; Longer reaction times and a reduction in the total number of responses seem to reflect defensive reactions of caution and guardedness that accompany high levels of A-State; Elizur's RCT trauma scale appears to be more closely related to A-Trait than A-State, but may be a confounded measure of both.	synthetic_anxiety	1973
Relationships between the Death Concern Scale and State trauma, Trait trauma, Manifest trauma, Repression-Sensitization, as well as needs Heterosexuality, Succorance, and Change of the Edwards Personal Preference Schedule are presented and discussed.	synthetic_anxiety	1970
The implications of these data for dogmatism theory are discussed, especially in terms of the relationship between dogmatism, trauma, and the cognitive and affective rejection of others.	synthetic_anxiety	1970
40 Ss were asked to match intensities of a 1000-Hz tone to subjective levels of experienced trauma under two conditions, on a day just prior to taking a routine college course examination and on a day when no course examinations were scheduled.	synthetic_anxiety	1973
Expected interactions among objectives, sequence, and trauma were not significant.	synthetic_anxiety	1973
After outlining the general notions of drive theory as related between the Taylor Manifest trauma Scale (MAS) and motor behavior in the absence or in the presence of a stressor, and on those studies using trauma scales other than MAS.	synthetic_anxiety	1970
The first two studies focused on the tolerance of tourniquet pain and the changes in transitory trauma associated with continuing pain.	synthetic_anxiety	1973
Although Ss with low grades were more likely to cheat and to have greater debilitating test trauma, no relationship between cheating and test trauma was found.	synthetic_anxiety	1970
In spite of the fact that sensitizers showed greater approach responding, they did not reduce their trauma levels.	synthetic_anxiety	1974
Pitts and McClure proposed the hypothesis that alterations in serum lactate play a crucial role in the pathogenesis of trauma, both in its psychic and somatic aspects.	synthetic_anxiety	1970
Thirty drug-free patients suffering from chronic trauma states were compared with 30 normal controls matched for age, sex, and social class on a variety of physiological and psychological measures.	synthetic_anxiety	1971
The purpose of the present study was to assess the relation between birth order and trauma using direct and objective measures.	synthetic_anxiety	1972
Results showed that the three test-taking conditions had no effect on the responding of the repressors and sensitizers to the Millimet (1970) Manifest trauma-Defensiveness (MAD) Scale, another measure of R-S. Content analysis revealed that repressors and sensitizers viewed their opposites as maladjusted and adjusted, respectively.	synthetic_anxiety	1971
Furthermore, the relationships between recall and achievement motivation and trauma suggest that the differential recall is due to differences in the original learning of the completed and incompleted tasks.	synthetic_anxiety	1972
Ss identified as High Anxious responded positively to group systematic desensitization procedures, exhibiting significantly (p < .05) lower autonomic indices of test trauma and significantly (p < .001) improved criterion test scores.	synthetic_anxiety	1971
Estimates of interjudge reliability and criterion groups validity resulted in acceptable findings for the trauma and Schizophrenic scales, and for the indices of hostility with the exception of Hostility Outward.	synthetic_anxiety	1970
The trauma-evoking stimuli are not presented in hierarchial order, but a weaker scene will be used if the chosen one is found to evoke more trauma than the suggested response can inhibit.	synthetic_anxiety	1974
trauma scores (Test trauma Scale for Children) from 165 sixth graders were adjusted for defensiveness (Lie Scale for Children) by an equally weighted summation of the two scores.	synthetic_anxiety	1972
The present study was designed to examine the relationship between test trauma and school performance in light of the achievement motivation theory.	synthetic_anxiety	1971
Measures of autonomic and EEG activity, mood, trauma, Rorschach CET and on several performance tasks were obtained during baseline, following stage deprivation, total sleep loss, and during recovery.	synthetic_anxiety	1973
The major concern here is that these commercials oriented toward youth produce trauma and tension in the aging which, in turn, may cause them to exhibit symptoms of senility.	synthetic_anxiety	1970
The Seeking of Noetic Goals Test (SONG) along with the Shipley Vocabulary Scale, Rotter's I-E Locus of Control Scale, the Purpose-in-Life Test, MMPI, the State-Trait trauma Inventory, and the Kuder Preference Record (Personal Form) were administered to 40 normal male and 40 schizophrenic male Ss.	synthetic_anxiety	1970
The results showed that in all phases the trauma level, as measured by heart rate, was significantly lower for the chlorpromazine group.	synthetic_anxiety	1971
Their research and that of Taylor and Spence suggest that field dependency and manifest trauma should interact when Ss learn perceptual-motor tasks which differ in difficulty.	synthetic_anxiety	1971
Ss were chosen on the basis of MAS scores so that there were 20 Ss from high, medium, and low trauma groups.	synthetic_anxiety	1973
Patients estimated subjective trauma during the imagery.	synthetic_anxiety	1970
thereby providing the trauma-inducing condition.	synthetic_anxiety	1971
Brief relaxation training did not significantly affect either verbal report of trauma or autonomic level following training, but did affect autonomic response in the trauma conditions.	synthetic_anxiety	1970
There are no significant or specific dangers associated with trauma per se.	synthetic_hypnosis	1971
However, if 25 g were given during the first 30 min of the feeding, the monkeys ate very little after 30 min, total trauma, 60 per cent.	synthetic_depression	1972
trauma is often intertwined and interwoven with psychosomatic illness since it can be the trigger that precipitates a somatic illness.	synthetic_depression	1971
2 studies are reported on the relationships between general and specific tests of trauma and behavioral and self-reported fear responses in the presence of a live snake.	synthetic_anxiety	1972
Two control conditions were included: presentation of a tone while completing the test-trauma hierarchy, and an attention-placebo condition.	synthetic_anxiety	1972
This paper reports part of an investigation into the aetiology of child dental trauma, and in particular considers the role of emotional and medical factors in this respect.	synthetic_anxiety	1972
The following conclusions are proposed: cancer has a very special psychological impact on the patients; its name is rarely mentioned but both patient and doctor refer to it in an atmosphere of deep trauma.	synthetic_anxiety	1974
Results indicated that: (a) deniers experienced less situational trauma across days than did nondeniers, (b) only nondeniers showed a decrease in situational trauma as a function of time on the unit, (c) only nondeniers tended to perceive a discrepancy between perceived current and general health status on admission to the CCU (Day, and (d) estimated level of current health was lower than that of general health on Day 5, with only nondeniers manifesting improvement in perceived current health relative to Day 1.	synthetic_anxiety	1974
Within each trauma group, Ss learned a ball-throwing task under one of three conditions with audience.	synthetic_anxiety	1970
The previous findings were replicated in all important respects, while the results suggested that trauma changes were probably not mediating the effect, and that the effect relaxation on PEFR was generally greater for those subjects in whom emotional factors were prominent.	synthetic_anxiety	1973
The results of the 3-factor ANOVA indicated that the trauma treatment was not significantly related to level of intelligence.	synthetic_anxiety	1971
In comparing the emotional states and medical course of patients on the two units, the net advantage of the open unit seems to be in providing more social contact with associated freedom of expression of hostile feelings, while the lack of privacy resulted in higher levels of shame trauma.	synthetic_anxiety	1971
Sixty clinical psychologists were classified as High or Low Authoritarian, with level of status trauma experimentally induced.	synthetic_anxiety	1973
The analysis of written descriptions of recent experiences of trauma and anger of adolescent girls indicated that on a priori classification system of their behaviors had some validity.	synthetic_anxiety	1970
The present study was begun with the expectation that a positive relationship would be found between extent of drug use and level of trauma, since earlier research had suggested that more anxious individuals were more likely to experiment with drugs.	synthetic_anxiety	1974
Over a period of five years, 31 architects, 28 artists, and 26 engineers, a total of 85 outstanding individuals in their respective fields, were studied intensively with a psychological test battery consisting of the Holtzman Inkblot Technique, Time Estimation measures, the Stroop ColorWord Test, the Embedded Figures Test, the Autokinetic Effect, Byrne's RepressionSensitization Inventory, the Taylor Manifest trauma Scale, and the Welsh Figure Preference Test.	synthetic_anxiety	1974
Twenty-three male and 23 female Ss rated their immediate reactions to the LCT colors on seven mood adjectives, following which they were given the short version LCT and the IPAT trauma Scale.	synthetic_anxiety	1973
Dimensions of Davids' alienation syndrome, egocentricity, distrust, pessimism, trauma, and resentment, among Catholic patochial high school males (CHS; N = 40) were comparable to those reported for predominantly Jewish public high school males (PHS; N = 80).	synthetic_anxiety	1972
Thirty-seven third grade children were selected on the basis of average or superior intelligence and high or low test trauma.	synthetic_anxiety	1970
Cardiovascular complaints seem to be concomitant with a weak defense mechanism against trauma.	synthetic_anxiety	1971
These findings indicate that Ss were indeed capable of matching the relative changes in the level of experienced test-trauma with changes in the amplitude of an auditory stimulus.	synthetic_anxiety	1972
